State,District,Rainfall
Gujarat,Anand,60.2
Gujarat,Anand,62.6
Gujarat,Anand,174.8
Gujarat,Anand,138.5
Gujarat,Anand,72.3
Gujarat,Anand,44.7
Gujarat,Anand,61.3
Gujarat,Anand,171.5
Gujarat,Anand,84.1
Gujarat,Anand,127.4
Gujarat,Anand,90.8
Gujarat,Anand,94.5
Gujarat,Anand,106.7
Gujarat,Anand,74.6
Gujarat,Anand,68.5
Gujarat,Anand,151.2
Gujarat,Anand,70.3
Gujarat,Anand,103.7
Gujarat,Anand,128.4
Gujarat,Anand,105.7
Gujarat,Anand,114.3
Gujarat,Anand,10.0
Gujarat,Anand,90.6
Gujarat,Anand,137.9
Gujarat,Anand,181.6
Gujarat,Anand,132.5
Gujarat,Anand,91.7
Gujarat,Anand,106.5
Gujarat,Anand,112.8
Gujarat,Anand,10.0
Gujarat,Anand,28.1
Gujarat,Anand,86.5
Gujarat,Anand,76.5
Gujarat,Anand,63.1
Gujarat,Anand,97.5
Gujarat,Anand,102.7
Gujarat,Anand,11.0
Gujarat,Anand,18.2
Gujarat,Anand,61.3
Gujarat,Anand,105.3
Gujarat,Anand,70.8
Gujarat,Anand,55.6
Gujarat,Anand,144.3
Gujarat,Anand,110.0
Gujarat,Anand,72.1
Gujarat,Anand,161.3
Gujarat,Anand,84.6
Gujarat,Anand,123.0
Gujarat,Anand,36.7
Gujarat,Anand,17.1
Gujarat,Anand,43.7
Gujarat,Anand,104.1
Gujarat,Anand,74.2
Gujarat,Anand,72.3
Gujarat,Anand,90.6
Gujarat,Anand,86.9
Gujarat,Anand,135.3
Gujarat,Anand,55.0
Gujarat,Anand,16.0
Gujarat,Anand,153.6
Gujarat,Anand,59.0
Gujarat,Anand,134.2
Gujarat,Anand,98.1
Gujarat,Anand,146.1
Gujarat,Anand,52.0
Gujarat,Anand,119.2
Gujarat,Anand,67.4
Gujarat,Anand,49.9
Gujarat,Anand,155.6
Gujarat,Anand,46.4
Gujarat,Anand,44.4
Gujarat,Anand,29.7
Gujarat,Anand,59.9
Gujarat,Anand,87.1
Gujarat,Anand,72.7
Gujarat,Anand,97.5
Gujarat,Anand,10.0
Gujarat,Anand,78.2
Gujarat,Anand,15.9
Gujarat,Anand,60.2
Gujarat,Anand,69.3
Gujarat,Anand,78.6
Gujarat,Anand,96.2
Gujarat,Anand,23.2
Gujarat,Anand,59.8
Gujarat,Anand,182.8
Gujarat,Anand,76.5
Gujarat,Anand,71.3
Gujarat,Anand,10.0
Gujarat,Anand,87.5
Gujarat,Anand,10.0
Gujarat,Anand,10.0
Gujarat,Anand,99.8
Gujarat,Anand,99.5
Gujarat,Anand,10.0
Gujarat,Anand,16.8
Gujarat,Anand,44.8
Gujarat,Anand,167.4
Gujarat,Anand,92.6
Gujarat,Anand,105.9
Gujarat,Anand,135.3
Gujarat,Anand,148.5
Gujarat,Anand,86.5
Gujarat,Anand,100.6
Gujarat,Anand,80.8
Gujarat,Anand,10.0
Gujarat,Anand,93.0
Gujarat,Anand,55.4
Gujarat,Anand,10.0
Gujarat,Anand,44.9
Gujarat,Anand,57.8
Gujarat,Anand,121.2
Gujarat,Anand,72.9
Gujarat,Anand,46.4
Gujarat,Anand,20.5
Gujarat,Anand,69.6
Gujarat,Anand,86.4
Gujarat,Anand,104.8
Gujarat,Anand,116.6
Gujarat,Anand,15.5
Gujarat,Anand,91.0
Gujarat,Anand,72.2
Gujarat,Anand,68.2
Gujarat,Anand,88.9
Gujarat,Anand,156.7
Gujarat,Anand,66.5
Gujarat,Anand,84.5
Gujarat,Anand,34.9
Gujarat,Anand,30.1
Gujarat,Anand,27.9
Gujarat,Anand,10.0
Gujarat,Anand,49.7
Gujarat,Anand,159.3
Gujarat,Anand,44.0
Gujarat,Anand,64.6
Gujarat,Anand,16.1
Gujarat,Anand,69.9
Gujarat,Anand,30.9
Gujarat,Anand,64.4
Gujarat,Anand,64.1
Gujarat,Anand,74.6
Gujarat,Anand,129.8
Gujarat,Anand,160.2
Gujarat,Anand,159.8
Gujarat,Anand,84.9
Gujarat,Anand,87.8
Gujarat,Anand,84.2
Gujarat,Anand,114.6
Gujarat,Anand,49.0
Gujarat,Surat,34.2
Gujarat,Surat,10.0
Gujarat,Surat,120.1
Gujarat,Surat,90.1
Gujarat,Surat,43.0
Gujarat,Surat,152.2
Gujarat,Surat,50.2
Gujarat,Surat,147.9
Gujarat,Surat,40.8
Gujarat,Surat,88.2
Gujarat,Surat,99.8
Gujarat,Surat,56.1
Gujarat,Surat,21.9
Gujarat,Surat,81.4
Gujarat,Surat,45.1
Gujarat,Surat,10.0
Gujarat,Surat,10.0
Gujarat,Surat,88.4
Gujarat,Surat,10.0
Gujarat,Surat,66.8
Gujarat,Surat,114.1
Gujarat,Surat,11.9
Gujarat,Surat,19.1
Gujarat,Surat,94.1
Gujarat,Surat,10.0
Gujarat,Surat,76.8
Gujarat,Surat,57.8
Gujarat,Surat,144.7
Gujarat,Surat,151.8
Gujarat,Surat,94.7
Gujarat,Surat,48.2
Gujarat,Surat,83.4
Gujarat,Surat,119.2
Gujarat,Surat,111.3
Gujarat,Surat,10.0
Gujarat,Surat,13.5
Gujarat,Surat,113.7
Gujarat,Surat,22.0
Gujarat,Surat,94.9
Gujarat,Surat,116.5
Gujarat,Surat,106.6
Gujarat,Surat,101.4
Gujarat,Surat,57.7
Gujarat,Surat,17.6
Gujarat,Surat,160.6
Gujarat,Surat,10.0
Gujarat,Surat,85.0
Gujarat,Surat,54.3
Gujarat,Surat,139.4
Gujarat,Surat,81.2
Gujarat,Surat,40.4
Gujarat,Surat,58.5
Gujarat,Surat,119.6
Gujarat,Surat,127.8
Gujarat,Surat,108.9
Gujarat,Surat,84.5
Gujarat,Surat,36.0
Gujarat,Surat,46.9
Gujarat,Surat,100.5
Gujarat,Surat,125.4
Gujarat,Surat,13.0
Gujarat,Surat,10.0
Gujarat,Surat,70.4
Gujarat,Surat,90.1
Gujarat,Surat,87.1
Gujarat,Surat,103.7
Gujarat,Surat,55.5
Gujarat,Surat,135.2
Gujarat,Surat,147.8
Gujarat,Surat,103.6
Gujarat,Surat,56.6
Gujarat,Surat,10.0
Gujarat,Surat,49.6
Gujarat,Surat,85.7
Gujarat,Surat,108.3
Gujarat,Surat,63.7
Gujarat,Surat,74.8
Gujarat,Surat,155.7
Gujarat,Surat,30.2
Gujarat,Surat,10.0
Gujarat,Surat,10.0
Gujarat,Surat,122.6
Gujarat,Surat,19.4
Gujarat,Surat,63.7
Gujarat,Surat,116.5
Gujarat,Surat,149.2
Gujarat,Surat,81.9
Gujarat,Surat,34.4
Gujarat,Surat,95.3
Gujarat,Surat,31.9
Gujarat,Surat,76.5
Gujarat,Surat,16.7
Gujarat,Surat,42.0
Gujarat,Surat,180.9
Gujarat,Surat,128.1
Gujarat,Surat,49.4
Gujarat,Surat,59.8
Gujarat,Surat,112.2
Gujarat,Surat,61.2
Gujarat,Surat,134.5
Gujarat,Surat,10.0
Gujarat,Surat,76.7
Gujarat,Surat,43.8
Gujarat,Surat,91.4
Gujarat,Surat,85.3
Gujarat,Surat,81.0
Gujarat,Surat,99.0
Gujarat,Surat,92.2
Gujarat,Surat,28.6
Gujarat,Surat,74.9
Gujarat,Surat,75.0
Gujarat,Surat,77.7
Gujarat,Surat,178.8
Gujarat,Surat,81.2
Gujarat,Surat,153.6
Gujarat,Surat,10.0
Gujarat,Surat,53.6
Gujarat,Surat,68.6
Gujarat,Surat,149.3
Gujarat,Surat,10.0
Gujarat,Surat,123.6
Gujarat,Surat,104.0
Gujarat,Surat,104.2
Gujarat,Surat,70.8
Gujarat,Surat,86.9
Gujarat,Surat,77.6
Gujarat,Surat,49.3
Gujarat,Surat,120.4
Gujarat,Surat,83.6
Gujarat,Surat,44.6
Gujarat,Surat,98.4
Gujarat,Surat,70.5
Gujarat,Surat,59.8
Gujarat,Surat,10.0
Gujarat,Surat,56.4
Gujarat,Surat,54.1
Gujarat,Surat,93.7
Gujarat,Surat,62.7
Gujarat,Surat,200.8
Gujarat,Surat,10.9
Gujarat,Surat,23.9
Gujarat,Surat,55.7
Gujarat,Surat,96.4
Gujarat,Surat,65.3
Gujarat,Surat,52.4
Gujarat,Surat,26.2
Gujarat,Surat,99.3
Gujarat,Surat,203.1
Gujarat,Surat,32.3
Gujarat,Surat,105.9
Gujarat,Surat,150.6
Gujarat,Surat,86.3
Gujarat,Surat,95.2
Gujarat,Surat,76.4
Gujarat,Surat,160.5
Gujarat,Surat,115.9
Gujarat,Surat,131.2
Gujarat,Surat,74.1
Gujarat,Surat,110.6
Gujarat,Surat,76.6
Gujarat,Surat,114.7
Gujarat,Surat,61.7
Gujarat,Surat,132.6
Gujarat,Surat,104.5
Gujarat,Surat,59.4
Gujarat,Surat,119.4
Gujarat,Surat,65.8
Gujarat,Surat,24.4
Gujarat,Surat,67.4
Gujarat,Surat,67.8
Gujarat,Surat,27.9
Gujarat,Surat,102.5
Gujarat,Surat,99.0
Gujarat,Surat,79.3
Gujarat,Surat,116.8
Gujarat,Surat,63.6
Gujarat,Surat,13.1
Gujarat,Surat,50.8
Gujarat,Surat,42.6
Gujarat,Surat,63.5
Gujarat,Surat,84.6
Gujarat,Surat,171.0
Gujarat,Surat,10.8
Gujarat,Surat,120.0
Gujarat,Surat,34.9
Gujarat,Surat,100.7
Gujarat,Surat,51.3
Gujarat,Surat,90.4
Gujarat,Surat,153.4
Gujarat,Surat,13.3
Gujarat,Surat,94.0
Gujarat,Surat,95.9
Gujarat,Surat,126.1
Gujarat,Surat,83.2
Gujarat,Surat,235.0
Gujarat,Surat,133.3
Gujarat,Surat,108.4
Gujarat,Surat,96.6
Gujarat,Surat,106.6
Gujarat,Surat,86.2
Andhra Pradesh,Guntur,86.5
Andhra Pradesh,Guntur,11.7
Andhra Pradesh,Guntur,106.3
Andhra Pradesh,Guntur,105.9
Andhra Pradesh,Guntur,96.0
Andhra Pradesh,Guntur,97.1
Andhra Pradesh,Guntur,114.2
Andhra Pradesh,Guntur,100.8
Andhra Pradesh,Guntur,83.9
Andhra Pradesh,Guntur,94.9
Andhra Pradesh,Guntur,135.4
Andhra Pradesh,Guntur,146.0
Andhra Pradesh,Guntur,35.8
Andhra Pradesh,Guntur,62.3
Andhra Pradesh,Guntur,122.9
Andhra Pradesh,Guntur,105.2
Andhra Pradesh,Guntur,51.3
Andhra Pradesh,Guntur,82.8
Andhra Pradesh,Guntur,115.4
Andhra Pradesh,Guntur,166.3
Andhra Pradesh,Guntur,185.9
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,118.3
Andhra Pradesh,Guntur,51.8
Andhra Pradesh,Guntur,131.9
Andhra Pradesh,Guntur,18.3
Andhra Pradesh,Guntur,49.2
Andhra Pradesh,Guntur,72.2
Andhra Pradesh,Guntur,110.2
Andhra Pradesh,Guntur,63.3
Andhra Pradesh,Guntur,47.2
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,50.1
Andhra Pradesh,Guntur,110.4
Andhra Pradesh,Guntur,147.0
Andhra Pradesh,Guntur,33.1
Andhra Pradesh,Guntur,37.3
Andhra Pradesh,Guntur,46.8
Andhra Pradesh,Guntur,74.7
Andhra Pradesh,Guntur,88.7
Andhra Pradesh,Guntur,66.2
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,57.8
Andhra Pradesh,Guntur,103.9
Andhra Pradesh,Guntur,80.3
Andhra Pradesh,Guntur,155.8
Andhra Pradesh,Guntur,11.6
Andhra Pradesh,Guntur,84.6
Andhra Pradesh,Guntur,142.8
Andhra Pradesh,Guntur,66.6
Andhra Pradesh,Guntur,22.5
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,65.7
Andhra Pradesh,Guntur,57.0
Andhra Pradesh,Guntur,50.8
Andhra Pradesh,Guntur,93.5
Andhra Pradesh,Guntur,161.7
Andhra Pradesh,Guntur,18.2
Andhra Pradesh,Guntur,36.8
Andhra Pradesh,Guntur,73.4
Andhra Pradesh,Guntur,112.4
Andhra Pradesh,Guntur,62.7
Andhra Pradesh,Guntur,106.2
Andhra Pradesh,Guntur,15.2
Andhra Pradesh,Guntur,82.1
Andhra Pradesh,Guntur,79.4
Andhra Pradesh,Guntur,150.6
Andhra Pradesh,Guntur,131.0
Andhra Pradesh,Guntur,85.2
Andhra Pradesh,Guntur,37.2
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,40.2
Andhra Pradesh,Guntur,178.4
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,38.9
Andhra Pradesh,Guntur,85.7
Andhra Pradesh,Guntur,137.0
Andhra Pradesh,Guntur,22.5
Andhra Pradesh,Guntur,100.9
Andhra Pradesh,Guntur,44.6
Andhra Pradesh,Guntur,25.1
Andhra Pradesh,Guntur,53.2
Andhra Pradesh,Guntur,78.0
Andhra Pradesh,Guntur,22.9
Andhra Pradesh,Guntur,130.2
Andhra Pradesh,Guntur,145.2
Andhra Pradesh,Guntur,48.0
Andhra Pradesh,Guntur,115.0
Andhra Pradesh,Guntur,11.3
Andhra Pradesh,Guntur,71.7
Andhra Pradesh,Guntur,117.7
Andhra Pradesh,Guntur,112.3
Andhra Pradesh,Guntur,86.6
Andhra Pradesh,Guntur,134.0
Andhra Pradesh,Guntur,46.9
Andhra Pradesh,Guntur,84.0
Andhra Pradesh,Guntur,82.4
Andhra Pradesh,Guntur,98.9
Andhra Pradesh,Guntur,107.3
Andhra Pradesh,Guntur,21.7
Andhra Pradesh,Guntur,110.7
Andhra Pradesh,Guntur,25.7
Andhra Pradesh,Guntur,121.4
Andhra Pradesh,Guntur,158.8
Andhra Pradesh,Guntur,57.5
Andhra Pradesh,Guntur,37.7
Andhra Pradesh,Guntur,154.8
Andhra Pradesh,Guntur,77.0
Andhra Pradesh,Guntur,19.5
Andhra Pradesh,Guntur,38.6
Andhra Pradesh,Guntur,41.1
Andhra Pradesh,Guntur,134.2
Andhra Pradesh,Guntur,34.5
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,77.7
Andhra Pradesh,Guntur,93.3
Andhra Pradesh,Guntur,105.7
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,71.7
Andhra Pradesh,Guntur,60.6
Andhra Pradesh,Guntur,98.9
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,86.8
Andhra Pradesh,Guntur,88.2
Andhra Pradesh,Guntur,131.1
Andhra Pradesh,Guntur,95.9
Andhra Pradesh,Guntur,111.3
Andhra Pradesh,Guntur,24.3
Andhra Pradesh,Guntur,75.2
Andhra Pradesh,Guntur,138.6
Andhra Pradesh,Guntur,57.5
Andhra Pradesh,Guntur,114.8
Andhra Pradesh,Guntur,36.4
Andhra Pradesh,Guntur,69.5
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,75.9
Andhra Pradesh,Guntur,41.9
Andhra Pradesh,Guntur,131.3
Andhra Pradesh,Guntur,171.3
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,24.0
Andhra Pradesh,Guntur,121.3
Andhra Pradesh,Guntur,45.3
Andhra Pradesh,Guntur,75.9
Andhra Pradesh,Guntur,147.7
Andhra Pradesh,Guntur,149.0
Andhra Pradesh,Guntur,21.0
Andhra Pradesh,Guntur,166.7
Andhra Pradesh,Guntur,109.9
Andhra Pradesh,Guntur,125.0
Andhra Pradesh,Guntur,49.7
Andhra Pradesh,Guntur,45.1
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,23.8
Andhra Pradesh,Guntur,110.6
Andhra Pradesh,Guntur,100.5
Andhra Pradesh,Guntur,115.3
Andhra Pradesh,Guntur,90.4
Andhra Pradesh,Guntur,78.8
Andhra Pradesh,Guntur,48.2
Andhra Pradesh,Guntur,67.1
Andhra Pradesh,Guntur,120.2
Andhra Pradesh,Guntur,116.5
Andhra Pradesh,Guntur,91.2
Andhra Pradesh,Guntur,37.7
Andhra Pradesh,Guntur,58.2
Andhra Pradesh,Guntur,19.1
Andhra Pradesh,Guntur,63.7
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,64.7
Andhra Pradesh,Guntur,49.8
Andhra Pradesh,Guntur,79.3
Andhra Pradesh,Guntur,44.8
Andhra Pradesh,Guntur,112.9
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,10.0
Andhra Pradesh,Guntur,67.8
Andhra Pradesh,Guntur,91.8
Andhra Pradesh,Guntur,61.4
Andhra Pradesh,Guntur,65.2
Andhra Pradesh,Guntur,84.2
Andhra Pradesh,Guntur,102.4
Andhra Pradesh,Guntur,60.8
Andhra Pradesh,Guntur,88.5
Andhra Pradesh,Guntur,124.2
Andhra Pradesh,Guntur,18.4
Andhra Pradesh,Guntur,136.9
Andhra Pradesh,Guntur,133.5
Andhra Pradesh,Guntur,42.4
Andhra Pradesh,Guntur,103.4
Andhra Pradesh,Guntur,11.0
Andhra Pradesh,Guntur,93.6
Andhra Pradesh,Guntur,141.4
Andhra Pradesh,Guntur,32.9
Andhra Pradesh,Guntur,45.8
Andhra Pradesh,Guntur,96.3
Andhra Pradesh,Guntur,64.4
Andhra Pradesh,Guntur,88.6
Andhra Pradesh,Guntur,190.0
Andhra Pradesh,Visakhapatnam,61.3
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,50.3
Andhra Pradesh,Visakhapatnam,88.3
Andhra Pradesh,Visakhapatnam,22.4
Andhra Pradesh,Visakhapatnam,49.2
Andhra Pradesh,Visakhapatnam,133.3
Andhra Pradesh,Visakhapatnam,153.4
Andhra Pradesh,Visakhapatnam,62.3
Andhra Pradesh,Visakhapatnam,63.4
Andhra Pradesh,Visakhapatnam,24.8
Andhra Pradesh,Visakhapatnam,91.4
Andhra Pradesh,Visakhapatnam,187.6
Andhra Pradesh,Visakhapatnam,63.4
Andhra Pradesh,Visakhapatnam,65.0
Andhra Pradesh,Visakhapatnam,102.3
Andhra Pradesh,Visakhapatnam,59.7
Andhra Pradesh,Visakhapatnam,60.5
Andhra Pradesh,Visakhapatnam,142.2
Andhra Pradesh,Visakhapatnam,21.8
Andhra Pradesh,Visakhapatnam,31.3
Andhra Pradesh,Visakhapatnam,109.0
Andhra Pradesh,Visakhapatnam,73.3
Andhra Pradesh,Visakhapatnam,31.6
Andhra Pradesh,Visakhapatnam,93.1
Andhra Pradesh,Visakhapatnam,65.0
Andhra Pradesh,Visakhapatnam,87.7
Andhra Pradesh,Visakhapatnam,67.3
Andhra Pradesh,Visakhapatnam,13.4
Andhra Pradesh,Visakhapatnam,127.7
Andhra Pradesh,Visakhapatnam,156.2
Andhra Pradesh,Visakhapatnam,38.6
Andhra Pradesh,Visakhapatnam,152.5
Andhra Pradesh,Visakhapatnam,75.2
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,99.1
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,58.0
Andhra Pradesh,Visakhapatnam,111.8
Andhra Pradesh,Visakhapatnam,101.4
Andhra Pradesh,Visakhapatnam,47.6
Andhra Pradesh,Visakhapatnam,108.2
Andhra Pradesh,Visakhapatnam,120.6
Andhra Pradesh,Visakhapatnam,52.9
Andhra Pradesh,Visakhapatnam,64.7
Andhra Pradesh,Visakhapatnam,89.0
Andhra Pradesh,Visakhapatnam,27.9
Andhra Pradesh,Visakhapatnam,43.5
Andhra Pradesh,Visakhapatnam,125.0
Andhra Pradesh,Visakhapatnam,183.4
Andhra Pradesh,Visakhapatnam,107.3
Andhra Pradesh,Visakhapatnam,91.9
Andhra Pradesh,Visakhapatnam,162.3
Andhra Pradesh,Visakhapatnam,38.3
Andhra Pradesh,Visakhapatnam,83.7
Andhra Pradesh,Visakhapatnam,117.3
Andhra Pradesh,Visakhapatnam,42.6
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,117.0
Andhra Pradesh,Visakhapatnam,122.9
Andhra Pradesh,Visakhapatnam,118.0
Andhra Pradesh,Visakhapatnam,118.8
Andhra Pradesh,Visakhapatnam,84.0
Andhra Pradesh,Visakhapatnam,86.4
Andhra Pradesh,Visakhapatnam,90.3
Andhra Pradesh,Visakhapatnam,129.9
Andhra Pradesh,Visakhapatnam,92.6
Andhra Pradesh,Visakhapatnam,83.9
Andhra Pradesh,Visakhapatnam,95.0
Andhra Pradesh,Visakhapatnam,100.1
Andhra Pradesh,Visakhapatnam,32.4
Andhra Pradesh,Visakhapatnam,142.5
Andhra Pradesh,Visakhapatnam,50.2
Andhra Pradesh,Visakhapatnam,83.2
Andhra Pradesh,Visakhapatnam,37.8
Andhra Pradesh,Visakhapatnam,70.9
Andhra Pradesh,Visakhapatnam,104.1
Andhra Pradesh,Visakhapatnam,94.1
Andhra Pradesh,Visakhapatnam,55.9
Andhra Pradesh,Visakhapatnam,49.1
Andhra Pradesh,Visakhapatnam,91.7
Andhra Pradesh,Visakhapatnam,128.6
Andhra Pradesh,Visakhapatnam,144.5
Andhra Pradesh,Visakhapatnam,170.6
Andhra Pradesh,Visakhapatnam,48.4
Andhra Pradesh,Visakhapatnam,45.3
Andhra Pradesh,Visakhapatnam,74.7
Andhra Pradesh,Visakhapatnam,72.1
Andhra Pradesh,Visakhapatnam,15.6
Andhra Pradesh,Visakhapatnam,117.8
Andhra Pradesh,Visakhapatnam,45.1
Andhra Pradesh,Visakhapatnam,50.9
Andhra Pradesh,Visakhapatnam,99.4
Andhra Pradesh,Visakhapatnam,26.2
Andhra Pradesh,Visakhapatnam,68.6
Andhra Pradesh,Visakhapatnam,113.3
Andhra Pradesh,Visakhapatnam,82.2
Andhra Pradesh,Visakhapatnam,113.6
Andhra Pradesh,Visakhapatnam,124.2
Andhra Pradesh,Visakhapatnam,76.2
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,135.3
Andhra Pradesh,Visakhapatnam,77.9
Andhra Pradesh,Visakhapatnam,115.6
Andhra Pradesh,Visakhapatnam,141.5
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,79.8
Andhra Pradesh,Visakhapatnam,149.5
Andhra Pradesh,Visakhapatnam,70.7
Andhra Pradesh,Visakhapatnam,123.9
Andhra Pradesh,Visakhapatnam,30.7
Andhra Pradesh,Visakhapatnam,101.5
Andhra Pradesh,Visakhapatnam,23.7
Andhra Pradesh,Visakhapatnam,120.6
Andhra Pradesh,Visakhapatnam,59.7
Andhra Pradesh,Visakhapatnam,144.3
Andhra Pradesh,Visakhapatnam,146.0
Andhra Pradesh,Visakhapatnam,52.8
Andhra Pradesh,Visakhapatnam,155.6
Andhra Pradesh,Visakhapatnam,53.6
Andhra Pradesh,Visakhapatnam,110.6
Andhra Pradesh,Visakhapatnam,78.6
Andhra Pradesh,Visakhapatnam,61.0
Andhra Pradesh,Visakhapatnam,116.1
Andhra Pradesh,Visakhapatnam,57.0
Andhra Pradesh,Visakhapatnam,54.5
Andhra Pradesh,Visakhapatnam,80.3
Andhra Pradesh,Visakhapatnam,120.9
Andhra Pradesh,Visakhapatnam,90.6
Andhra Pradesh,Visakhapatnam,63.9
Andhra Pradesh,Visakhapatnam,56.9
Andhra Pradesh,Visakhapatnam,70.6
Andhra Pradesh,Visakhapatnam,104.5
Andhra Pradesh,Visakhapatnam,31.7
Andhra Pradesh,Visakhapatnam,50.2
Andhra Pradesh,Visakhapatnam,115.5
Andhra Pradesh,Visakhapatnam,42.8
Andhra Pradesh,Visakhapatnam,54.1
Andhra Pradesh,Visakhapatnam,78.6
Andhra Pradesh,Visakhapatnam,43.4
Andhra Pradesh,Visakhapatnam,59.3
Andhra Pradesh,Visakhapatnam,86.0
Andhra Pradesh,Visakhapatnam,112.3
Andhra Pradesh,Visakhapatnam,45.6
Andhra Pradesh,Visakhapatnam,43.1
Andhra Pradesh,Visakhapatnam,131.3
Andhra Pradesh,Visakhapatnam,50.8
Andhra Pradesh,Visakhapatnam,46.3
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,129.8
Andhra Pradesh,Visakhapatnam,141.9
Andhra Pradesh,Visakhapatnam,79.1
Andhra Pradesh,Visakhapatnam,88.8
Andhra Pradesh,Visakhapatnam,80.0
Andhra Pradesh,Visakhapatnam,30.7
Andhra Pradesh,Visakhapatnam,107.9
Andhra Pradesh,Visakhapatnam,141.5
Andhra Pradesh,Visakhapatnam,79.9
Andhra Pradesh,Visakhapatnam,112.1
Andhra Pradesh,Visakhapatnam,40.6
Andhra Pradesh,Visakhapatnam,36.5
Andhra Pradesh,Visakhapatnam,101.0
Andhra Pradesh,Visakhapatnam,148.7
Andhra Pradesh,Visakhapatnam,52.7
Andhra Pradesh,Visakhapatnam,71.8
Andhra Pradesh,Visakhapatnam,103.7
Andhra Pradesh,Visakhapatnam,59.9
Andhra Pradesh,Visakhapatnam,101.9
Andhra Pradesh,Visakhapatnam,37.2
Andhra Pradesh,Visakhapatnam,99.6
Andhra Pradesh,Visakhapatnam,69.6
Andhra Pradesh,Visakhapatnam,10.0
Andhra Pradesh,Visakhapatnam,33.6
Andhra Pradesh,Visakhapatnam,94.8
Andhra Pradesh,Visakhapatnam,141.0
Andhra Pradesh,Visakhapatnam,21.0
Andhra Pradesh,Visakhapatnam,125.8
Andhra Pradesh,Visakhapatnam,98.7
Andhra Pradesh,Visakhapatnam,123.2
Andhra Pradesh,Visakhapatnam,73.1
Andhra Pradesh,Visakhapatnam,108.4
Andhra Pradesh,Visakhapatnam,163.2
Andhra Pradesh,Visakhapatnam,88.6
Andhra Pradesh,Visakhapatnam,36.0
Andhra Pradesh,Visakhapatnam,145.2
Andhra Pradesh,Visakhapatnam,103.9
Andhra Pradesh,Visakhapatnam,91.0
Andhra Pradesh,Visakhapatnam,160.5
Andhra Pradesh,Visakhapatnam,143.3
Andhra Pradesh,Visakhapatnam,101.6
Andhra Pradesh,Visakhapatnam,39.3
Andhra Pradesh,Visakhapatnam,63.4
Andhra Pradesh,Visakhapatnam,88.6
Andhra Pradesh,Visakhapatnam,78.8
Andhra Pradesh,Visakhapatnam,58.7
Andhra Pradesh,Visakhapatnam,71.3
Andhra Pradesh,Visakhapatnam,127.3
Andhra Pradesh,Visakhapatnam,89.3
Andhra Pradesh,Visakhapatnam,58.8
Andhra Pradesh,Visakhapatnam,109.6
Andhra Pradesh,Kurnool,105.2
Andhra Pradesh,Kurnool,78.4
Andhra Pradesh,Kurnool,30.1
Andhra Pradesh,Kurnool,74.6
Andhra Pradesh,Kurnool,79.5
Andhra Pradesh,Kurnool,119.7
Andhra Pradesh,Kurnool,47.8
Andhra Pradesh,Kurnool,67.6
Andhra Pradesh,Kurnool,149.2
Andhra Pradesh,Kurnool,69.3
Andhra Pradesh,Kurnool,78.7
Andhra Pradesh,Kurnool,162.2
Andhra Pradesh,Kurnool,39.7
Andhra Pradesh,Kurnool,139.2
Andhra Pradesh,Kurnool,62.8
Andhra Pradesh,Kurnool,89.8
Andhra Pradesh,Kurnool,93.2
Andhra Pradesh,Kurnool,69.5
Andhra Pradesh,Kurnool,37.6
Andhra Pradesh,Kurnool,50.3
Andhra Pradesh,Kurnool,70.8
Andhra Pradesh,Kurnool,44.8
Andhra Pradesh,Kurnool,79.8
Andhra Pradesh,Kurnool,45.9
Andhra Pradesh,Kurnool,39.6
Andhra Pradesh,Kurnool,10.0
Andhra Pradesh,Kurnool,155.8
Andhra Pradesh,Kurnool,75.6
Andhra Pradesh,Kurnool,49.7
Andhra Pradesh,Kurnool,35.9
Andhra Pradesh,Kurnool,55.5
Andhra Pradesh,Kurnool,10.0
Andhra Pradesh,Kurnool,53.0
Andhra Pradesh,Kurnool,111.9
Andhra Pradesh,Kurnool,50.9
