State,District,Temperature,Humidity,Wind_Speed,Solar_Radiation,Sunshine_Hours
Maharashtra,Nagpur,23.5,60.1,8.9,23.6,7.7
Maharashtra,Nagpur,19.6,76.0,18.9,21.0,7.9
Maharashtra,Nagpur,21.9,66.1,15.0,19.2,8.2
Maharashtra,Nagpur,29.5,77.4,8.7,14.7,9.4
Maharashtra,Nagpur,21.4,72.6,10.1,22.5,10.3
Maharashtra,Nagpur,22.8,76.5,16.2,26.7,6.5
Maharashtra,Nagpur,24.1,82.8,17.2,18.3,6.5
Maharashtra,Nagpur,21.2,66.8,11.7,21.6,6.7
Maharashtra,Nagpur,29.8,66.0,10.7,15.3,9.4
Maharashtra,Nagpur,15.5,74.6,14.6,8.3,5.5
Maharashtra,Nagpur,20.1,88.9,11.4,18.0,6.4
Maharashtra,Nagpur,18.2,63.6,10.5,17.1,6.4
Maharashtra,Nagpur,20.1,79.5,9.1,17.4,6.7
Maharashtra,Nagpur,22.0,62.4,18.7,22.3,9.0
Maharashtra,Nagpur,23.2,84.0,9.1,17.8,6.3
Maharashtra,Nagpur,21.1,85.8,19.1,23.8,7.4
Maharashtra,Nagpur,27.6,84.8,16.0,19.5,7.3
Maharashtra,Nagpur,18.7,67.5,10.1,19.7,7.5
Maharashtra,Nagpur,17.7,96.9,13.4,25.2,9.3
Maharashtra,Nagpur,31.7,60.9,10.9,12.7,5.1
Maharashtra,Nagpur,17.0,68.5,12.2,32.7,8.3
Maharashtra,Nagpur,26.9,71.4,8.6,21.2,5.1
Maharashtra,Nagpur,21.1,76.5,10.7,20.8,6.6
Maharashtra,Nagpur,16.5,74.9,15.6,24.2,7.1
Maharashtra,Nagpur,11.1,70.9,16.3,14.7,10.2
Maharashtra,Nagpur,11.7,74.0,15.0,25.9,8.2
Maharashtra,Nagpur,20.4,71.7,10.5,12.0,7.1
Maharashtra,Nagpur,24.5,80.3,11.0,25.9,7.2
Maharashtra,Nagpur,24.4,77.5,12.7,19.6,9.8
Maharashtra,Nagpur,13.5,70.4,7.0,12.8,7.4
Maharashtra,Nagpur,19.4,90.8,11.7,24.5,7.6
Maharashtra,Nagpur,16.0,52.4,8.4,21.3,9.9
Maharashtra,Nagpur,17.4,78.4,12.0,15.7,8.0
Maharashtra,Nagpur,30.0,69.2,15.0,21.2,8.0
Maharashtra,Nagpur,18.0,74.9,8.1,21.4,9.6
Maharashtra,Nagpur,31.0,59.6,13.8,17.2,7.7
Maharashtra,Nagpur,31.6,78.8,10.5,17.2,7.5
Maharashtra,Nagpur,22.4,71.3,8.0,28.0,10.6
Maharashtra,Nagpur,24.4,61.3,10.6,16.2,6.0
Maharashtra,Nagpur,18.8,74.2,12.9,26.1,5.2
Maharashtra,Nagpur,17.6,50.0,12.9,26.4,6.8
Maharashtra,Nagpur,28.8,76.9,15.1,22.3,10.2
Maharashtra,Nagpur,21.0,76.9,18.0,15.9,7.2
Maharashtra,Nagpur,24.9,61.4,9.8,28.1,6.3
Maharashtra,Nagpur,20.2,72.2,13.8,17.8,7.2
Maharashtra,Nagpur,17.0,64.5,14.6,23.6,9.0
Maharashtra,Nagpur,22.0,68.0,8.6,18.6,7.8
Maharashtra,Nagpur,27.4,50.7,11.5,10.9,5.1
Maharashtra,Nagpur,28.6,57.0,12.8,24.1,6.8
Maharashtra,Nagpur,15.9,71.2,17.2,24.0,7.1
Maharashtra,Nagpur,19.2,81.6,8.1,23.7,6.7
Maharashtra,Nagpur,14.6,52.3,17.4,19.2,6.2
Maharashtra,Nagpur,21.8,64.3,10.9,18.0,7.5
Maharashtra,Nagpur,25.8,54.7,16.6,16.2,7.9
Maharashtra,Nagpur,21.7,61.9,15.9,16.8,9.6
Maharashtra,Nagpur,25.3,62.5,8.9,24.3,5.8
Maharashtra,Nagpur,21.3,77.0,13.9,19.2,6.4
Maharashtra,Nagpur,25.6,51.2,13.3,14.8,6.2
Maharashtra,Nagpur,23.8,62.5,16.0,22.8,6.5
Maharashtra,Nagpur,20.9,59.0,13.9,26.3,5.7
Maharashtra,Nagpur,22.9,73.2,8.7,16.0,4.8
Maharashtra,Nagpur,24.8,66.4,10.3,28.3,4.8
Maharashtra,Nagpur,28.4,48.5,10.9,13.2,6.3
Maharashtra,Nagpur,19.3,62.9,13.3,23.5,7.3
Maharashtra,Nagpur,23.6,85.6,10.4,23.6,11.3
Maharashtra,Nagpur,31.1,86.3,14.7,24.6,6.8
Maharashtra,Nagpur,21.6,68.0,10.5,20.6,6.7
Maharashtra,Nagpur,22.3,56.2,10.9,25.3,7.8
Maharashtra,Nagpur,28.7,63.9,11.8,20.9,7.2
Maharashtra,Nagpur,15.0,75.7,9.5,20.0,4.3
Maharashtra,Nagpur,18.8,68.7,14.2,15.1,6.2
Maharashtra,Nagpur,30.8,89.7,14.0,25.1,6.9
Maharashtra,Nagpur,25.3,76.0,9.7,20.8,7.1
Maharashtra,Nagpur,23.8,64.6,8.1,20.1,8.7
Maharashtra,Nagpur,26.2,52.2,13.0,22.8,7.7
Maharashtra,Nagpur,26.3,55.9,9.1,22.4,7.0
Maharashtra,Nagpur,27.9,73.1,9.8,16.2,4.7
Maharashtra,Nagpur,25.4,68.8,15.2,21.0,7.7
Maharashtra,Nagpur,26.1,69.0,11.5,20.0,8.8
Maharashtra,Nagpur,17.3,79.2,12.7,18.5,7.8
Maharashtra,Nagpur,27.9,81.7,13.7,22.5,7.6
Maharashtra,Nagpur,19.1,74.4,11.2,15.9,6.9
Maharashtra,Nagpur,13.8,57.6,18.6,24.5,7.1
Maharashtra,Nagpur,24.6,60.5,14.5,21.0,6.4
Maharashtra,Nagpur,20.4,66.1,15.1,19.7,5.1
Maharashtra,Nagpur,19.8,62.2,8.1,17.0,4.3
Maharashtra,Nagpur,17.3,72.0,13.9,22.0,8.9
Maharashtra,Nagpur,27.9,59.8,8.4,20.2,8.3
Maharashtra,Nagpur,17.8,72.6,18.0,14.7,7.5
Maharashtra,Nagpur,27.2,68.0,13.7,23.6,7.0
Maharashtra,Nagpur,16.7,69.0,9.2,17.8,8.2
Maharashtra,Nagpur,22.9,80.0,13.2,16.9,6.0
Maharashtra,Nagpur,25.1,72.4,11.9,21.4,6.4
Maharashtra,Nagpur,10.0,80.4,14.4,19.7,6.2
Maharashtra,Nagpur,20.9,52.7,12.8,12.3,7.7
Maharashtra,Nagpur,18.5,68.5,9.1,26.0,8.0
Maharashtra,Nagpur,18.6,68.2,17.3,16.2,5.8
Maharashtra,Nagpur,16.2,63.2,17.0,17.8,6.9
Maharashtra,Nagpur,23.0,69.7,15.4,23.3,8.0
Maharashtra,Nagpur,20.9,79.6,10.1,16.6,6.9
Maharashtra,Nagpur,27.8,61.6,10.7,20.7,7.4
Maharashtra,Nagpur,20.1,74.7,11.1,24.2,7.9
Maharashtra,Nagpur,27.1,62.1,12.1,12.4,9.5
Maharashtra,Nagpur,33.5,67.1,13.6,20.5,5.6
Maharashtra,Nagpur,28.2,67.3,6.4,17.1,5.4
Maharashtra,Nagpur,22.6,71.2,16.1,27.3,10.4
Maharashtra,Nagpur,16.9,76.2,14.9,17.9,7.9
Maharashtra,Nagpur,24.0,65.1,16.3,20.9,7.2
Maharashtra,Nagpur,15.9,81.5,12.7,20.3,6.2
Maharashtra,Nagpur,26.5,58.7,5.9,17.2,8.0
Maharashtra,Nagpur,23.7,71.4,12.0,20.6,11.8
Maharashtra,Nagpur,23.2,65.8,12.2,19.2,7.6
Maharashtra,Nagpur,17.4,78.0,13.4,16.8,9.0
Maharashtra,Nagpur,12.5,91.5,18.2,26.9,6.8
Maharashtra,Nagpur,23.2,63.8,13.8,20.1,6.8
Maharashtra,Nagpur,19.6,70.8,21.3,25.2,7.6
Maharashtra,Nagpur,21.1,76.2,10.7,19.1,4.6
Maharashtra,Nagpur,22.5,71.2,10.9,21.8,7.7
Maharashtra,Nagpur,19.3,78.2,12.0,15.8,4.9
Maharashtra,Nagpur,29.2,71.3,12.8,19.8,9.3
Maharashtra,Nagpur,22.7,85.5,12.9,9.3,9.4
Maharashtra,Nagpur,23.6,64.9,11.7,18.8,5.6
Maharashtra,Nagpur,26.4,65.5,9.9,37.2,5.8
Maharashtra,Nagpur,21.6,47.0,16.3,18.9,8.7
Maharashtra,Nagpur,17.3,53.8,10.3,25.4,8.4
Maharashtra,Nagpur,13.9,45.8,11.5,24.4,6.4
Maharashtra,Nagpur,27.4,71.3,17.8,17.3,7.4
Maharashtra,Nagpur,18.7,79.9,14.3,13.2,8.5
Maharashtra,Nagpur,14.6,60.9,14.7,15.0,6.9
Maharashtra,Nagpur,25.8,74.2,13.6,23.2,9.5
Maharashtra,Nagpur,15.8,73.3,15.4,23.1,7.3
Maharashtra,Nagpur,20.9,78.2,13.1,24.4,7.7
Maharashtra,Nagpur,20.1,52.4,11.8,15.1,4.8
Maharashtra,Nagpur,17.7,77.0,11.8,20.7,8.5
Maharashtra,Nagpur,21.8,63.1,11.2,23.1,7.5
Maharashtra,Nagpur,10.0,66.5,14.1,20.7,6.0
Maharashtra,Nagpur,18.3,50.5,14.1,22.5,7.3
Maharashtra,Nagpur,20.2,59.2,13.5,13.4,8.7
Maharashtra,Nagpur,24.9,81.7,12.7,17.9,8.1
Maharashtra,Nagpur,25.9,58.4,12.3,21.1,8.2
Maharashtra,Nagpur,20.2,76.3,9.6,28.1,6.6
Maharashtra,Nagpur,24.0,64.5,12.8,15.7,9.1
Maharashtra,Nagpur,17.9,70.8,12.3,17.2,3.7
Maharashtra,Nagpur,27.3,71.4,7.3,12.3,7.0
Maharashtra,Nagpur,21.6,67.9,16.8,13.3,7.8
Maharashtra,Nagpur,25.2,76.2,15.2,20.5,7.9
Maharashtra,Nagpur,20.4,54.9,13.5,18.4,6.4
Maharashtra,Nagpur,23.9,74.6,10.4,21.0,7.4
Maharashtra,Nagpur,22.9,82.5,13.8,21.5,6.2
Maharashtra,Nagpur,18.3,74.8,7.7,18.6,6.4
Maharashtra,Nagpur,21.3,67.8,12.9,21.9,8.9
Maharashtra,Nagpur,27.2,67.6,10.7,16.8,7.0
Maharashtra,Nagpur,17.1,74.7,15.6,13.9,7.5
Maharashtra,Nagpur,29.8,55.2,16.9,16.6,6.6
Maharashtra,Nagpur,25.1,75.1,12.2,16.9,5.6
Maharashtra,Nagpur,21.6,67.9,10.1,19.0,7.9
Maharashtra,Nagpur,27.3,72.0,12.0,16.7,6.4
Maharashtra,Nagpur,23.1,72.7,11.8,23.6,7.6
Maharashtra,Nagpur,19.6,63.4,10.3,21.9,6.6
Maharashtra,Nagpur,22.5,61.5,12.0,19.8,11.0
Maharashtra,Nagpur,15.5,78.1,10.2,25.4,6.5
Punjab,Ludhiana,27.2,72.2,8.5,20.8,8.3
Punjab,Ludhiana,24.9,67.6,20.3,27.8,8.0
Punjab,Ludhiana,15.4,60.0,11.7,19.6,6.3
Punjab,Ludhiana,19.3,50.1,6.0,20.1,9.9
Punjab,Ludhiana,14.2,67.9,12.4,21.5,6.7
Punjab,Ludhiana,16.5,76.5,6.6,21.5,6.3
Punjab,Ludhiana,23.2,81.6,10.4,18.5,6.9
Punjab,Ludhiana,33.4,68.7,12.0,19.7,9.5
Punjab,Ludhiana,18.8,77.9,10.2,16.7,8.1
Punjab,Ludhiana,28.1,66.2,11.3,22.5,7.5
Punjab,Ludhiana,25.4,53.7,9.4,19.8,8.2
Punjab,Ludhiana,21.4,70.8,14.3,15.0,8.4
Punjab,Ludhiana,27.3,66.6,9.9,23.6,10.1
Punjab,Ludhiana,22.7,61.2,12.5,16.7,8.6
Punjab,Ludhiana,21.7,60.7,13.1,17.4,5.5
Punjab,Ludhiana,25.8,73.0,11.1,25.1,6.4
Punjab,Ludhiana,19.8,73.8,15.1,21.6,6.7
Punjab,Ludhiana,20.8,63.5,11.5,19.0,8.1
Punjab,Ludhiana,18.5,79.5,12.4,16.6,8.1
Punjab,Ludhiana,21.4,65.4,16.7,18.7,6.8
Punjab,Ludhiana,26.8,75.0,14.8,17.7,7.8
Punjab,Ludhiana,15.1,50.8,10.7,20.2,11.1
Punjab,Ludhiana,28.2,59.1,15.1,14.6,9.8
Punjab,Ludhiana,19.5,64.3,15.6,17.8,10.1
Punjab,Ludhiana,19.1,78.9,12.8,22.7,6.0
Punjab,Ludhiana,12.8,60.6,11.3,19.2,6.8
Punjab,Ludhiana,11.3,63.6,12.6,19.0,6.9
Punjab,Ludhiana,19.7,70.6,9.4,19.0,6.9
Punjab,Ludhiana,15.8,68.2,6.5,17.3,8.0
Punjab,Ludhiana,24.1,70.1,13.2,22.5,7.7
Punjab,Ludhiana,27.9,48.8,15.0,11.3,6.6
Punjab,Ludhiana,25.7,76.2,9.6,19.8,6.6
Punjab,Ludhiana,26.2,69.2,10.6,21.5,8.4
Punjab,Ludhiana,21.0,76.5,17.2,11.7,9.3
Punjab,Ludhiana,29.2,74.5,11.6,13.8,7.6
Punjab,Ludhiana,20.0,56.1,10.5,19.8,7.9
Punjab,Ludhiana,16.9,46.2,11.7,16.3,6.8
Punjab,Ludhiana,11.8,66.8,13.6,18.2,7.7
Punjab,Ludhiana,20.5,50.3,12.7,16.9,5.5
Punjab,Ludhiana,25.4,72.7,10.7,19.4,7.7
Punjab,Ludhiana,13.5,58.6,9.2,22.0,9.8
Punjab,Ludhiana,25.0,71.2,9.4,23.0,7.0
Punjab,Ludhiana,16.9,77.2,16.5,23.0,11.1
Punjab,Ludhiana,18.2,65.3,9.9,16.5,9.6
Punjab,Ludhiana,16.5,64.5,16.3,21.5,6.0
Punjab,Ludhiana,21.6,53.0,11.9,20.3,7.7
Punjab,Ludhiana,31.4,77.4,9.0,20.4,7.4
Punjab,Ludhiana,31.3,65.6,12.9,21.1,5.9
Punjab,Ludhiana,14.4,67.7,14.5,14.7,7.4
Punjab,Ludhiana,18.7,50.6,13.2,21.6,8.5
Punjab,Ludhiana,25.9,69.0,13.7,20.8,3.6
Punjab,Ludhiana,14.5,62.6,12.7,21.1,8.5
Punjab,Ludhiana,25.4,71.9,14.0,26.1,8.1
Punjab,Ludhiana,21.8,74.6,14.9,26.2,5.9
Punjab,Ludhiana,13.8,72.1,8.2,19.0,10.2
Punjab,Ludhiana,22.0,70.1,11.3,26.0,8.1
Punjab,Ludhiana,19.7,84.8,13.1,18.3,4.4
Punjab,Ludhiana,22.7,65.5,11.6,18.5,4.8
Punjab,Ludhiana,34.8,63.1,14.5,19.1,3.4
Punjab,Ludhiana,21.3,71.2,10.9,25.8,10.2
Punjab,Ludhiana,23.4,74.2,9.0,15.4,6.5
Punjab,Ludhiana,32.0,64.5,16.5,17.1,6.1
Punjab,Ludhiana,19.5,64.7,10.3,26.2,7.4
Punjab,Ludhiana,21.0,70.3,15.2,20.1,8.0
Punjab,Ludhiana,27.1,59.3,10.0,20.4,6.4
Punjab,Ludhiana,20.8,59.0,9.9,24.4,6.9
Punjab,Ludhiana,19.7,61.7,9.8,15.9,5.6
Punjab,Ludhiana,18.5,68.8,14.4,19.7,6.0
Punjab,Ludhiana,19.3,64.0,10.5,18.5,8.8
Punjab,Ludhiana,25.4,86.0,9.8,15.5,6.9
Punjab,Ludhiana,27.8,49.0,12.8,18.6,8.4
Punjab,Ludhiana,24.1,76.2,14.0,31.2,10.2
Punjab,Ludhiana,26.1,65.1,11.4,24.6,9.3
Punjab,Ludhiana,17.7,50.0,7.0,24.7,9.5
Punjab,Ludhiana,22.1,73.2,17.8,28.1,8.5
Punjab,Ludhiana,21.9,65.7,11.7,16.9,8.5
Punjab,Ludhiana,21.3,61.8,15.9,22.2,7.9
Punjab,Ludhiana,21.2,74.6,11.5,31.1,10.9
Punjab,Ludhiana,17.9,67.4,9.8,12.5,10.1
Punjab,Ludhiana,21.3,59.1,7.3,20.9,8.0
Punjab,Ludhiana,24.1,80.7,15.2,14.9,5.9
Punjab,Ludhiana,26.9,63.8,8.1,14.5,8.9
Punjab,Ludhiana,26.6,71.3,9.7,19.7,7.3
Punjab,Ludhiana,19.8,76.8,11.1,22.2,8.0
Punjab,Ludhiana,14.8,89.9,14.2,13.6,5.3
Punjab,Ludhiana,29.9,71.8,14.2,21.6,9.1
Punjab,Ludhiana,27.7,61.2,14.0,14.4,5.9
Punjab,Ludhiana,20.5,53.0,10.2,11.3,7.5
Punjab,Ludhiana,30.2,70.3,12.6,18.6,9.0
Punjab,Ludhiana,21.7,59.0,13.0,26.2,5.4
Punjab,Ludhiana,17.3,69.0,11.4,21.7,6.0
Punjab,Ludhiana,19.4,70.5,12.8,30.4,8.7
Punjab,Ludhiana,14.3,59.8,8.4,26.5,5.9
Punjab,Ludhiana,24.9,74.9,8.1,18.3,7.1
Punjab,Ludhiana,14.1,87.8,13.0,26.4,10.8
Punjab,Ludhiana,22.8,73.7,10.1,25.3,7.4
Punjab,Ludhiana,19.9,62.3,12.7,22.5,7.8
Punjab,Ludhiana,24.3,67.8,14.0,21.9,9.3
Punjab,Ludhiana,26.0,71.5,13.7,15.4,9.4
Punjab,Ludhiana,20.8,68.8,11.1,16.5,6.3
Punjab,Ludhiana,16.6,67.6,15.0,19.9,8.5
Punjab,Ludhiana,24.4,65.5,16.2,24.0,8.7
Punjab,Ludhiana,24.1,66.6,11.5,19.9,9.6
Punjab,Ludhiana,27.6,55.6,13.3,10.1,6.8
Punjab,Ludhiana,18.6,75.6,9.2,13.9,6.8
Punjab,Ludhiana,22.0,52.6,15.9,19.2,7.5
Punjab,Ludhiana,27.5,62.7,16.9,20.0,8.7
Punjab,Ludhiana,24.2,76.9,12.7,18.1,10.4
Punjab,Ludhiana,21.9,59.0,16.9,18.8,4.9
Punjab,Ludhiana,17.9,50.4,10.2,27.0,8.2
Punjab,Ludhiana,22.0,64.2,12.1,24.5,4.8
Punjab,Ludhiana,36.7,61.2,11.8,19.4,7.2
Punjab,Ludhiana,18.6,78.7,15.9,23.8,7.6
Punjab,Ludhiana,19.1,68.1,12.2,16.1,7.8
Punjab,Ludhiana,31.0,68.3,14.0,17.4,8.8
Punjab,Ludhiana,18.7,65.9,14.1,16.0,8.1
Punjab,Ludhiana,27.3,71.6,15.1,14.8,8.2
Punjab,Ludhiana,19.7,73.9,17.2,8.1,6.6
Punjab,Ludhiana,10.5,57.7,11.1,23.4,8.7
Punjab,Ludhiana,25.9,75.6,8.5,23.2,6.5
Punjab,Ludhiana,24.2,60.8,12.0,19.7,8.0
Punjab,Ludhiana,17.8,76.6,8.6,26.8,6.4
Punjab,Ludhiana,12.2,69.3,11.3,16.3,9.5
Punjab,Ludhiana,25.8,74.6,9.6,17.9,6.6
Punjab,Ludhiana,12.9,72.7,13.5,20.5,7.8
Punjab,Ludhiana,16.3,61.1,11.6,25.5,9.2
Punjab,Ludhiana,24.6,90.1,14.0,22.5,9.7
Punjab,Ludhiana,25.5,86.5,12.6,17.4,7.4
Punjab,Ludhiana,23.2,61.0,10.4,18.3,5.9
Punjab,Ludhiana,19.1,77.3,14.9,14.4,8.0
Punjab,Ludhiana,21.7,80.5,11.7,15.0,6.8
Punjab,Ludhiana,16.0,47.4,12.3,22.1,7.8
Punjab,Ludhiana,15.6,56.5,13.2,26.8,9.4
Punjab,Ludhiana,20.5,72.1,15.2,19.4,5.5
Punjab,Ludhiana,10.0,71.8,11.9,13.2,5.4
Punjab,Ludhiana,20.7,64.5,16.8,25.7,6.2
Punjab,Ludhiana,29.5,86.2,13.4,16.3,7.7
Punjab,Ludhiana,11.4,64.1,13.3,21.5,6.8
Punjab,Ludhiana,22.4,59.8,16.7,25.8,8.6
Punjab,Ludhiana,20.7,61.8,15.0,20.7,6.0
Punjab,Ludhiana,27.3,65.5,9.9,23.8,6.3
Punjab,Ludhiana,22.6,82.8,16.0,21.4,5.7
Punjab,Ludhiana,19.5,94.2,15.3,19.1,5.6
Punjab,Ludhiana,12.5,82.2,16.2,19.8,6.9
Punjab,Ludhiana,27.7,55.2,18.5,23.0,5.6
Punjab,Ludhiana,25.9,63.2,8.5,23.1,5.8
Punjab,Ludhiana,15.3,74.8,12.2,24.0,7.0
Punjab,Ludhiana,20.0,49.6,14.0,19.9,9.3
Punjab,Ludhiana,25.8,73.3,10.3,18.3,8.3
Punjab,Ludhiana,21.7,84.2,16.4,19.0,7.6
Punjab,Ludhiana,18.0,69.0,15.3,17.8,6.9
Punjab,Ludhiana,16.2,64.4,14.3,19.0,5.8
Punjab,Ludhiana,23.1,69.5,15.9,19.5,6.0
Punjab,Ludhiana,26.8,60.3,8.6,15.8,6.6
Punjab,Ludhiana,12.5,52.7,14.8,19.3,7.3
Punjab,Ludhiana,21.7,75.6,10.0,22.2,7.7
Punjab,Ludhiana,17.2,76.1,12.7,15.8,6.0
Punjab,Ludhiana,24.4,80.1,13.3,23.6,9.3
Punjab,Ludhiana,20.9,71.6,14.5,15.4,9.1
Punjab,Ludhiana,28.8,62.6,21.1,23.2,7.3
Punjab,Ludhiana,11.6,69.1,13.8,21.2,5.5
Punjab,Ludhiana,18.7,76.8,14.3,23.8,7.7
Punjab,Ludhiana,21.8,75.1,12.8,13.9,9.8
Punjab,Ludhiana,26.6,74.2,8.4,23.4,6.8
Punjab,Ludhiana,26.2,75.5,11.5,24.2,5.7
Punjab,Ludhiana,22.3,86.6,14.0,23.7,7.6
Punjab,Ludhiana,21.9,57.8,12.0,22.7,5.9
Punjab,Ludhiana,17.2,74.2,15.0,28.1,7.1
Punjab,Ludhiana,20.8,78.3,14.2,19.0,7.5
Punjab,Ludhiana,18.9,58.4,12.1,26.1,6.4
Punjab,Ludhiana,14.8,60.0,14.1,21.7,9.4
Punjab,Ludhiana,27.3,73.0,14.5,17.0,8.5
Punjab,Ludhiana,21.5,78.5,13.8,18.1,5.8
Punjab,Ludhiana,19.5,71.8,10.1,19.4,9.1
Punjab,Ludhiana,27.9,74.8,16.6,14.9,9.4
Punjab,Ludhiana,15.2,70.1,10.1,23.0,5.2
Punjab,Ludhiana,13.2,63.5,10.3,17.7,6.5
Punjab,Ludhiana,25.4,69.2,17.1,20.9,8.8
Punjab,Ludhiana,24.9,61.0,10.9,24.0,4.8
Punjab,Ludhiana,24.4,68.2,10.3,18.9,9.9
Punjab,Ludhiana,13.4,57.8,6.7,18.2,6.6
Punjab,Ludhiana,22.8,65.2,13.9,16.8,10.6
Punjab,Ludhiana,25.1,75.2,14.4,15.8,7.1
Punjab,Ludhiana,21.0,65.3,11.5,23.3,7.4
Punjab,Ludhiana,23.5,53.1,7.3,16.2,10.0
Punjab,Ludhiana,32.0,79.8,11.3,21.7,9.4
Punjab,Ludhiana,31.3,58.5,13.1,18.7,8.4
Punjab,Ludhiana,22.3,60.0,13.7,17.2,7.4
Punjab,Ludhiana,22.1,86.9,13.5,19.6,8.6
Punjab,Ludhiana,17.6,71.0,14.4,22.4,6.7
Punjab,Ludhiana,23.8,76.8,9.8,17.6,7.0
Punjab,Ludhiana,33.6,62.5,13.5,18.6,6.1
Punjab,Ludhiana,25.5,55.9,16.8,15.8,6.5
Punjab,Ludhiana,24.9,77.5,13.2,17.9,5.1
Punjab,Ludhiana,21.6,61.5,19.7,20.5,5.6
Punjab,Ludhiana,20.3,77.6,16.0,18.8,7.3
Punjab,Ludhiana,24.8,60.6,13.5,21.1,8.3
Punjab,Ludhiana,21.8,54.4,13.2,16.5,10.1
Punjab,Ludhiana,30.8,58.6,9.9,10.8,8.6
Punjab,Ludhiana,19.1,72.7,10.9,13.6,7.8
Punjab,Amritsar,28.4,69.7,9.4,19.4,8.3
Punjab,Amritsar,21.0,59.0,18.6,13.9,10.9
Punjab,Amritsar,21.5,79.0,13.1,16.5,9.5
Punjab,Amritsar,25.1,69.0,14.7,19.5,4.2
Punjab,Amritsar,13.4,69.8,11.5,19.6,7.0
Punjab,Amritsar,16.4,56.2,10.0,23.0,6.3
Punjab,Amritsar,27.2,59.6,16.1,17.9,7.0
Punjab,Amritsar,20.5,75.8,13.3,20.6,7.4
Punjab,Amritsar,19.2,81.0,12.8,22.3,7.8
Punjab,Amritsar,19.9,94.0,16.2,17.8,10.6
Punjab,Amritsar,26.6,59.1,15.1,21.7,7.7
Punjab,Amritsar,27.1,73.4,6.5,14.6,6.2
Punjab,Amritsar,32.0,76.5,14.1,20.4,6.1
Punjab,Amritsar,14.7,80.0,17.5,22.7,6.8
Punjab,Amritsar,20.0,76.9,12.2,19.4,6.7
Punjab,Amritsar,18.7,68.8,7.7,22.5,4.7
Punjab,Amritsar,27.3,64.7,12.1,22.2,7.1
Punjab,Amritsar,18.3,72.9,19.1,23.2,6.4
Punjab,Amritsar,20.2,65.2,9.4,22.4,7.0
Punjab,Amritsar,23.6,43.9,14.6,17.6,6.0
Punjab,Amritsar,15.3,60.8,11.2,23.6,6.8
Punjab,Amritsar,26.9,72.9,18.0,18.0,8.1
Punjab,Amritsar,28.2,76.3,12.0,18.0,4.6
Punjab,Amritsar,20.8,60.8,10.9,20.2,5.2
Punjab,Amritsar,17.0,73.9,8.7,19.8,5.4
Punjab,Amritsar,24.6,76.6,16.2,25.0,7.9
Punjab,Amritsar,13.2,70.0,13.9,20.5,10.0
Punjab,Amritsar,28.5,70.3,14.7,14.1,7.8
Punjab,Amritsar,15.7,68.2,10.5,17.4,6.3
Punjab,Amritsar,20.0,64.3,14.4,18.9,7.4
Punjab,Amritsar,23.5,72.9,9.3,18.9,7.9
Punjab,Amritsar,17.6,60.1,9.0,20.8,7.1
Punjab,Amritsar,21.2,52.2,12.7,20.5,7.9
Punjab,Amritsar,29.2,62.4,14.0,21.3,8.2
Punjab,Amritsar,20.4,77.6,10.3,18.1,7.2
Punjab,Amritsar,20.9,73.7,13.3,21.1,9.5
Punjab,Amritsar,21.0,80.6,9.3,19.5,7.4
Punjab,Amritsar,15.5,70.5,12.8,22.4,8.2
Punjab,Amritsar,15.6,82.0,11.1,17.6,8.2
Punjab,Amritsar,26.3,65.3,12.4,23.6,6.1
Punjab,Amritsar,10.0,75.4,15.2,13.6,7.5
Punjab,Amritsar,19.5,71.3,6.3,14.9,8.2
Punjab,Amritsar,21.3,85.0,14.3,16.1,8.6
Punjab,Amritsar,30.5,69.3,13.7,23.3,7.2
Punjab,Amritsar,11.4,75.6,14.9,25.9,5.8
Punjab,Amritsar,16.7,63.1,12.0,22.2,5.8
Punjab,Amritsar,26.7,79.0,15.3,18.8,4.1
Punjab,Amritsar,30.0,64.1,14.7,20.5,9.2
Punjab,Amritsar,21.7,70.7,13.0,21.7,5.6
Punjab,Amritsar,31.4,69.3,14.2,26.1,7.5
Punjab,Amritsar,17.0,59.7,11.2,21.3,8.2
Punjab,Amritsar,27.6,54.6,13.2,22.5,8.4
Punjab,Amritsar,10.0,66.3,14.9,16.8,5.7
Punjab,Amritsar,24.8,73.0,13.2,17.4,5.5
Punjab,Amritsar,26.7,100.0,7.6,24.1,7.2
Punjab,Amritsar,23.6,69.4,19.1,16.8,6.6
Punjab,Amritsar,22.4,75.7,16.5,22.0,7.8
Punjab,Amritsar,19.8,75.1,10.4,20.8,7.2
Punjab,Amritsar,17.1,85.6,9.6,18.4,5.1
Punjab,Amritsar,21.2,74.3,9.8,12.7,6.9
Punjab,Amritsar,21.2,67.6,17.3,21.3,7.9
Punjab,Amritsar,23.6,73.2,11.2,16.3,11.2
Punjab,Amritsar,21.3,70.2,12.6,17.0,7.8
Punjab,Amritsar,15.6,77.2,11.7,24.5,8.3
Punjab,Amritsar,24.0,62.1,12.7,23.0,7.7
Punjab,Amritsar,15.2,79.9,14.8,14.0,7.7
Punjab,Amritsar,26.1,64.0,8.5,15.7,7.3
Punjab,Amritsar,26.7,59.1,9.3,18.8,8.5
Punjab,Amritsar,30.8,70.9,10.5,16.8,9.6
Punjab,Amritsar,15.7,71.9,16.5,19.4,5.9
Punjab,Amritsar,24.6,71.0,13.9,22.3,8.3
Punjab,Amritsar,23.5,76.8,16.5,16.9,7.1
